question_id,answer
85a20ea9-9178-49c7-85e0-0c6708fd65ed,no
7fc2af88-698b-42f9-92c0-644884d53f5a,no
e6144fde-44d7-4c03-81f5-d9bfdfb66041,no
8ea3460c-fe42-45a5-ad7e-9999ff994b20,no
2c9573e2-0849-470f-a21a-1462b1ef4d7b,no
634c202d-f3c4-44ae-8f89-0b1586e9be4f,no
e2721a9e-6d38-4ea0-b740-f919879d1269,no
53c25a4c-fc12-4d48-8c0c-7a281c50f409,no
16cf6b61-56cf-4d66-91b4-1a9dcf712081,no
8828245c-4467-4498-ba43-7b35ef504014,no
bd135571-bafc-4142-bb91-51d19d29a776,no
077ce6ef-0d9d-4007-8dd7-996c71e9a08c,no
f60e7286-a730-4752-a403-3ebe1ba28aca,no
7c345b77-32e3-4090-bda3-cb5220e5b98c,no
344f9ca4-d6a6-498c-9a05-61221021f6c2,no
31630eea-5f83-49fb-b02c-95a922c2c390,no
897857e1-1594-4bd6-bacc-33c3524ad8ba,no
99438284-e121-4650-80e1-111ea9520dae,no
252f88d7-8265-46c2-bfc3-5b6110fc0430,no
4e8526d3-912f-4eee-8a3c-4e6fec8f8c90,no
72cf817d-a97d-420b-8ad7-e1b264547d58,no
0f5d7b5b-869b-4bdd-9e9b-4d6f7bfa35f4,yes
7a0e6e56-a50c-45c2-a7cb-4b7364d9b60e,yes
e86ab8ca-6d2d-4f72-8033-c16d26179b7d,yes
3a8b2f19-08a7-45e7-b6b0-493c682b942d,yes
561c945d-223c-44aa-afc3-910ffa04e5a7,yes
a9d33751-258e-4d8f-b4d5-8253ce9a838a,yes
56a7dce3-4d23-4ed7-bda7-21d97cfbc07b,yes
7eae92e8-1362-4185-b84d-b85388dd6b10,yes
6a7c3cd2-1101-43e4-ab14-78754458be4f,yes
92062bd6-121f-462b-b86c-553d9b07b5d5,yes
91ac975d-3d1b-4357-9684-95822d1c6c3d,yes
66ba93a4-7cc0-4ee1-9ecc-6bb42c4df440,yes
544d1049-5b4d-49c7-8fae-087606fe06ee,yes
2dbe704e-dc20-4c4e-81fe-93065c80fdbb,yes
1264a917-2385-4016-b0e9-7b2b24f67829,yes
2f077905-bc64-40ea-a6e3-fbf3f2d77d48,yes
e2f8fa9f-adc2-4b09-b370-af50b1095300,yes
74675041-8424-429c-80c0-be6d0c34a8c7,yes
c03e4b02-64a9-455e-ae92-35722eff8a7e,yes
691c5f47-220c-4086-a85c-ccc823bb2372,yes
49fe5d69-73a9-4d3c-8614-6f0bafb1fce4,yes
4e4552fa-b6c4-4f71-9400-f3e58e054fe2,yes
c9fcf233-dc81-46c6-956d-9ffd877e3de4,yes
d513d858-4d07-4624-b69a-54dc4c69edff,yes
d54494d5-a02b-46c9-be07-e45f134eb771,yes
8753be83-64a3-4515-a8dc-f13914f42bd5,yes
ec769de5-01d4-4938-a168-46e0b2f81f49,yes
cf81295e-bd0c-4717-93ae-39bda22e8157,yes
b5bffb99-9b56-437b-b3c3-63d2250c3198,yes
e6aab649-e30a-4934-8f5b-aa2c4e141314,yes
70299f82-960c-4550-b563-33e6ab3ba140,yes
95a67796-b536-4d9d-8d34-0f676d41941c,yes
b7209785-9850-44aa-83c7-6a0103846ab1,yes
3834cc6c-5fc2-4708-96f1-7d2c9b44fa7b,yes
27779aa0-4474-4306-a297-8c8aee88c1b2,yes
c5cf7f92-e63f-488b-b9d8-d139c2eca682,yes
bb08b69f-8eed-42fe-8c76-8a7f033e503c,yes
a484899b-754f-48cb-b3a6-07982ab10158,yes
d3962fc4-fc6f-4536-87b9-398d1696948d,yes
dd4772c3-49c1-4501-a843-3ac9b7ddcf97,yes
9667ddeb-8b2b-4b82-9261-ff4a0a015c1b,yes
8d6bdf1f-0d23-4b8b-a07b-5b6abead1ca8,yes
4f6cdad5-524a-4dc0-87d1-81225ac308f2,yes
5e8aa8db-b7da-4e27-b86a-117f39c77ec6,yes
1cf923a6-e6ee-43fe-98e9-4c7525d06b43,yes
176ab557-ab11-423c-a6ee-57976484c557,yes
548929dd-7ca6-424a-8893-77558ef7c59a,yes
247f0175-6097-4c90-96ad-11793971a047,yes
6dc9acd4-470b-4fcb-bba5-2f8f62f7c23e,no
95185fbf-d695-4ac8-9bf2-eb61002b8630,no
b9b8cb8c-93d7-47d3-891a-147411b43b5c,no
34f155c4-7dbf-43c9-99d3-c364dff0c1c2,no
356ed8b5-fe27-463b-aa5a-e29b0c5da854,no
6e2c129f-6b32-429c-9180-1f960cd7980a,no
ed542191-e948-455f-b4d9-9d41a4c0d19f,no
0d5edfb8-6ce2-4e4d-81a3-968856a35559,no
c0e6c49e-6d3f-4013-a2a7-b9e8b2847f61,no
02bfbdb8-64b3-4aec-8b0d-fe8aa7973fd9,no
c1454f1a-fb65-4b27-81ae-6457789ff49d,no
0c028449-1eb5-4d58-a426-07aa2345a547,no
72ac95ac-6422-4ca9-bcab-c042d3114643,no
24eea10f-fa77-45c7-9c63-46c755afcc45,no
f71c6f25-c9f5-4650-ab23-14e70e3eab31,no
342fd0e3-f461-412c-92f0-6ed00e34c6b7,no
c377aeb0-1bd3-4626-9221-4ba47902703f,no
ad527ebf-8304-4f87-b386-6622f8f1c24d,no
5bc4ac9a-a377-4ef3-b39e-01ce8be8b1ac,no
42759592-4558-4e7d-9c5d-2ebeb058af54,no
530b55cd-7e99-41a4-867e-875a7df7b712,no
6b8c00a2-f9b2-4422-bcb2-039babc726ce,no
61a2c746-328e-4fae-9751-01d8ebfd5949,no
44e69571-a7f9-423c-95e8-ae5044a565cb,no
bfc547eb-3a90-42a6-9378-ff5fcc67eac3,no
c2974b89-0b14-48fc-a475-d45496b3bb1e,no
952a5e75-19eb-4955-b61f-a62c298a168e,no
089582a4-cf59-40ea-a25e-568e10dc33c0,no
3c0fef91-ab39-495a-ada0-3e0a68c1730e,no
be361483-e604-4514-87ef-2a1da575d87d,no
e245b477-5815-4f45-8994-f43704778625,no
61674878-a375-48f8-b4b8-2f02fccdfa08,no
6a1f9518-8194-49ad-9f8e-61b454fac607,no
03cc7131-856b-43b2-8e98-a69a4f7aec71,no
0588c46c-6e48-4200-92fa-b792e7577d3a,no
5ab5614b-a69a-49dd-88f1-931a52e2793d,no
3f2fd78f-c196-4086-a15c-0d4fa519024c,no
6060de3c-836b-47dc-aeb4-04fbf52ff81b,no
274792b7-d480-46d2-91e9-25d5a3c10458,no
3a4be50f-92f7-46ce-8ecb-00ced57e8651,no
4f4d6800-94b3-4d72-b378-7ad769a705a7,no
797aa1f2-4c30-43b0-8b2f-65aa7e1dd128,no
07482416-5f6d-4dca-bd44-120c18ff728c,no
0ab835a7-4d8b-4975-a79e-43e9974a5e98,no
ffea1ce8-5176-4cae-a7c2-6cf4bc2eb67c,no
5949db9f-707f-4dfe-a9c3-2b2b6874f63f,no
a59f5d1d-9309-43cd-bc51-2efc71a13e4d,no
bfe2ec33-28be-4f58-83b3-8d5381f430b0,no
951a6677-98cc-412a-be35-e5ce798d104a,two
6c997a64-c223-42e7-b84d-320e8cf323e8,one
d899a598-72f7-4c88-a72c-0e6dac0dd6f5,one
485f50b6-fa12-4b40-b2e7-f2414b4ca875,one
2c32f4ed-4f55-4494-abf2-71c2dc9f3b1f,two
350157c5-d369-4c7c-86f1-dc90e87cd239,one
e117d777-1291-463a-bb5a-88cf5fa3daee,one
17177c87-ab6c-4578-9cd7-26dc2fa73253,one
86e36717-417e-4046-baa2-d8cde78ea9a4,one
8c3e382f-c32f-4bfe-978c-52c43d8b3175,one
d4253fd3-58e9-4a8b-8893-a7ca81ed13c1,two
789a7a64-90d4-4522-a9ac-4317e951b99b,one
c5262fe6-ad5c-41b7-965d-da0027ef2151,one
4d1b58f8-f8e8-460d-8268-30a102a36e81,two
494cd53f-ebcb-4f50-bbf7-703f473986ee,one
62ff121f-fbb7-4722-b0dd-fb918c3523a0,two
f0cd39b4-a287-4fed-b190-77d9e196f462,three
2cfbc5c1-96cf-4643-a199-77e614e6aa8a,one
b3a14b85-b133-4ae9-8ab9-b496512cebe4,one
4fbf9bee-b2ec-45c8-9c05-3ac612138c30,one
c92f818b-15b5-4b9b-ada7-22264939497a,three
ce65cd90-b87a-4471-8877-f2a597d5d2da,one
ba533668-4213-4440-857c-9e2842723fed,one
ee1dddf7-59b2-4a99-bdb2-b4e307167017,one
d31b3cdb-8aeb-413a-b695-2002f84bf794,one
4f0d26d3-9f45-4bfa-9ae8-9a8a69e55894,one
ef6403e5-c317-4108-976b-72e2e1adf7e1,four
472189f2-b3f0-4fe5-9e09-54678b2df8bb,one
02803ccd-915b-48e3-b3b3-2e05b72fa674,two
f6dbe61b-3705-4daf-8296-46d30b368267,three
1f4cf8b5-dbd7-4b7c-b323-0dbfc528b311,three
b36bfe22-7c6e-494b-99dc-b2dde7e0e81b,one
6d95a4a7-4afb-46d2-9888-09c4c23b08ea,one
e919d3bd-e60f-44b2-91ca-a5200b774f04,one
3e6ffc67-0e1c-40d6-8710-d59a6d178fed,one
c029e9cf-1e81-4d85-ab9c-66830bb8fe12,one
12f545d1-c0b5-4b49-bd6c-80f267bddb8a,one
ae7c226b-df66-4887-b49a-466f83c7f7ef,one
654c9ccc-bf77-4b34-b597-b342950bb3fb,two
c4a543a6-6241-4b20-8b9e-2ea6a0ae03e1,two
6e82a330-8eb5-46e8-946c-887a92e42d23,two
732d03cc-9978-46f9-a951-18ef04f68a7d,one
84db96da-5984-44ac-9a3e-eb9d5dd33c5e,six
ca92db18-a387-4f8e-af83-23e7270fbddb,four
589c7c37-9f71-4be3-939b-58b6877aea5b,five
ec0c23f3-5961-4e32-9eb6-1690ff0d0c32,three
d4cbb9b0-249c-498f-b2ac-9f5ab46f8be4,nine
3550559c-76cc-45ec-b0fa-e68db396192b,one
fc866a23-a010-4759-95fa-875e6fe0bbf6,zero
ee8a55d2-969f-4c48-981d-e7cc12b87d77,zero
22d152bd-cfc9-43f1-8630-3aa1a1eeb403,zero
2122256f-6ac2-4d97-a143-de3d10a4c53a,zero
05dfcd33-bd2a-4b8a-8b5f-6fb7c0d6499e,zero
e9fde35d-4ec5-4d7c-a66d-5097c84cd96d,zero
19c05d01-a8e6-421d-9aaf-3eabe4c69f34,zero
318dfb8e-b2a6-41fe-91f7-39235e432560,zero
eb40065e-9d28-417c-ae23-078b5ed113b6,zero
63621cd1-35a6-4260-866d-17997d3f68f0,zero
22a8aa82-9be6-4285-a0a8-f3cdbdab9a7d,zero
edb81888-1597-4160-b987-af6533b7dfdf,zero
562c829b-13dd-4f64-b425-cf5bccaa79df,zero
18211d3b-b8c6-4d95-86b1-ede779919d03,zero
0a45a279-624b-4f20-9e54-db6dca67f386,zero
a2fdd696-2cfa-48f5-a519-47061b8e8f0f,zero
2d4727f0-619a-4f9e-81ae-63eff7b8dfbb,zero
ed2ca0ed-a609-4529-8d17-75dbe1f1131d,zero
eaf52c2d-c3db-4dd6-aaff-15eeb1d99a93,zero
208087ae-4441-4fde-8295-6116c430ef0b,zero
fbd5fcbb-1c1b-4ed9-8814-e79a660e5ec7,zero
cbb11c08-3892-4435-8dd8-5bfc9fda8048,zero
aa272568-abf8-4101-b935-8a22992ed1f8,zero
0ee2a2b7-322d-474e-b208-544a6275a2f0,zero
cd663bd7-85e5-46ff-9805-7c53e7569fa0,zero
5f874ed1-baa4-4d8f-aa34-15244ab756d7,zero
32670293-2662-417a-9daa-aff4015be615,zero
7df14df7-c2fc-4aa1-8d54-45e742a748fe,zero
b9a51012-09a0-4c36-981f-01e3913bb9f3,zero
94d89449-1f8d-48fd-b727-bd4bb0db0ee0,zero
5117d0ae-a255-4130-b4b3-acd8d8d2ad7d,zero
1d76a0a1-2ee3-4b11-9b54-a9e0ef83fc34,zero
3f70918d-7c84-43d6-8198-0125fa121bb2,zero
90b190e1-6da9-4f23-925a-4a5c646cd4dd,zero
7eb76c19-5d53-445f-a16b-6ae93b7ecafd,zero
8f2f6d18-6cba-4fae-8048-659a6b073594,zero
654fbb8a-254d-4a0c-bbb3-11fb549a02d2,zero
98322883-5322-4ce3-b4f5-de4af73dd5ad,zero
e07a94ad-0699-4c3c-b66d-33d090c352ce,zero
4b9f4ef4-0fcb-48da-a1d9-0f2860083da6,zero
a62347a1-c4ac-403b-b7c1-6d1910cabe32,zero
c9f0310e-2c65-4184-a8b9-138b33bd2bad,zero
5ae3e91a-7c46-403c-bbf4-7690f55642a5,zero
a5537bae-1fa5-470a-8b7d-accbba023704,zero
d1c97d91-f07b-4b52-bd18-652ae1dc6b58,zero
62212f74-0f72-4cf5-9b4d-0534115cc19c,zero
0b786b8d-57fc-4c36-b92d-1cbec3cd6509,zero
944aa3e4-d25f-41b4-bba0-e21e84862a91,zero
ba85cbaa-69a7-4063-bce8-467f2c86f255,"['brown', 'white']"
87cabbdf-bb08-4641-83ff-2b17c7a2c3dc,['blue']
6a23eab6-6db6-48ac-92a3-9b4ee4930cfe,['blue']
f1a77e4b-2829-4317-b2ce-56df921bd4b3,['brown']
0d7e61f6-17f5-46dc-be01-c765eac915a8,"['blue', 'black']"
8d00b4de-239a-4012-ba78-1e3bd60b6de5,['white']
6fadbc88-f943-472a-9fad-e95406dc718b,['wooden']
7f87ec93-5687-41b7-b713-e2501ff3b9f3,['blue']
6868c623-6cd7-4492-995a-79c94afaf6fc,['white']
b4c7983d-78b5-4032-beb1-01efcda209f7,['beige']
57722f5a-a703-4d25-ac24-8630f9e42d6f,['white']
a8981d4d-b908-4e69-a8f6-d1c82596ae5b,"['red', 'blue', 'orange', 'green', 'yellow', 'white']"
cbbbf9cd-622c-43ee-be4c-f81c41a9c418,['orange']
9234f14b-99aa-48fd-9442-77d8fff9de31,['transparent']
a2d5fe9f-f92b-42c2-a3c5-25ef86f231c2,['brown']
f8ded915-1217-45ac-ba74-4ce22ebd86ab,['red']
d2990d98-306d-4f1a-9778-cc78a695d12e,"['blue', 'black', 'gray']"
e9bd990b-79e4-4483-81ee-ad30c5b64211,['white']
c2b85fb9-196e-4cc2-8d06-8db0cf55d74e,['gray']
18b37c3f-600a-4f04-9634-a97478d15c7e,['white']
e04ad576-5571-4d6b-8828-7710529bcbe0,"['wooden', 'blue', 'gray']"
82750e28-7605-4e9f-9f15-903bbf7b635a,['white']
a7c80e8b-6a7d-423c-9dab-dabfea867f93,['wooden']
0d20cbea-cd1c-4249-b8b5-5f733eb901d6,['blue']
aa36e5b9-4cee-4401-9b19-bc6f0a3b2110,['white']
9fc53a1a-daf7-4842-9653-c1cbce3d991e,['black']
ab00ff7b-17c3-484b-9062-537f39e71b7a,['white']
9b9644ea-b277-4182-94c3-3d80767289c1,"['wooden', 'black']"
79e58bb0-2dc5-48ac-bd76-9f32d09232c3,"['blue', 'black', 'yellow', 'white']"
0e72de4e-98b1-44b0-878a-7c18038d18ab,"['silver', 'white']"
d2a6f73c-f6ab-4038-8f9b-126a7c613bc5,"['red', 'blue', 'orange', 'green', 'yellow', 'white']"
a3d0b4a4-086a-4994-9348-7721e27b2c57,['gray']
64845c60-f85d-4f65-963c-e207eb8f0bd3,['brown']
c6b84fd3-e2de-4ef2-a341-91fee354c422,['orange']
9da8e6c1-c841-4c35-952d-358bfa7d8377,['white']
28181bfb-4c19-4b37-a097-51264f7d8d02,['white']
05c161e7-794f-4cc5-ac2e-43526bc055d0,['orange']
01f5771d-0a70-432c-a247-d22cee3f37a7,['silver']
6ce94180-3d3f-46b8-a765-7e38d447179f,['transparent']
a300e6a7-7ebb-44ca-a0b0-f8454d3e2e49,['transparent']
a8d71b59-07c0-4239-975c-f2981df3d8e0,['green']
518d6a78-5cc4-4814-bd74-2136ad596e07,['transparent']
d2845155-7365-41a6-8d37-5c39cae46dd7,"['blue', 'white']"
ebd79464-ce24-4d34-ad90-985f1dc2cc6f,"['blue', 'white']"
244d77c6-cf63-4a13-a634-be6224b75d81,['white']
4a991075-c6bc-4d99-a75e-1b15a92840d9,['gray']
4f9952d7-e374-4051-a26f-e2e080b54f99,"['red', 'orange', 'white', 'green']"
2cf92361-ba3e-4682-8e62-f89d7b4b8cec,['transparent']
8782b931-89d9-4e43-be83-25e3d2ef21d5,['ball']
b8c46d37-8d38-46ed-996b-0de340ee1577,"['box', 'chair']"
84712a0c-6348-460b-934d-f7d6c65c4dea,['bag']
dcba6e15-8db9-4690-a51b-d4cc58cb10ea,['desk']
d8e481f4-dcc8-4718-822b-6ad744f025ed,"['cup', 'rubiks_cube', 'teddy_bear', 'wine_bottle']"
523f2d02-b1b3-418b-9aea-1a1d2e066825,['bag']
68a20395-f576-4127-b39b-bc9f5b1d2a2e,"['bag', 'desk']"
1649e7aa-ed2b-4718-80ab-e30cb0bdbb7b,['desk']
37253c9f-71d3-44bc-8e95-095956b9baf9,"['book', 'rubiks_cube']"
e34c2ed9-7bf1-4241-8daa-f531c0d66ca9,"['rubiks_cube', 'teddy_bear', 'book', 'cup', 'wine_bottle']"
bc872a35-98dc-48f8-8715-f113623289d4,['window']
8d5dc4fd-a4b0-4258-9b76-fa91c5e523aa,['chair']
8443ed7f-fa0f-44ef-9fbe-7ca079d56c65,['door_handle']
ae97fa26-0b64-423c-a45c-aff93d15224b,['sign']
9c2d1f46-9a4c-40f2-bcc8-d754f1d0463b,['desk']
5bd0bf9c-44ce-4fc9-b134-4b59a4bded57,"['cup', 'book', 'teddy_bear']"
0f931b7f-3a00-40e8-ab07-44dd0a07a80e,['desk']
8534f91b-9fe2-4a8e-959b-667a8e8727eb,"['book', 'rubiks_cube', 'wine_bottle']"
a69936fe-7e93-4449-bc51-cff730292c25,['desk']
0d22e22f-dfd5-4130-96ae-22deff2350e0,['window']
538c5490-3131-45ee-9e9e-378cfa9e4592,['desk']
d6c1b67d-be84-4c67-915f-0397c9700c04,"['book', 'teddy_bear']"
5ce07461-319b-47d3-a7ed-26845bfb5565,"['desk', 'chair']"
c2907598-6472-4c19-8465-fb1c6b7b5e10,['rubiks_cube']
8262fc39-2c6b-4647-9ee5-209f9e37b778,"['door_handle', 'sofa']"
080e8ce6-7038-48a4-8cbd-d29b52213779,"['door', 'ball', 'bookshelf', 't-shirt']"
a061d40d-29eb-44d8-976b-113c7b4f7ac0,['bag']
e070d398-c014-49f4-b889-466b98c5b3f9,['headphones']
16058ba2-ee6e-4e63-9bf2-a62c484b8e8c,['table']
c6c59e3c-f2c9-4e93-985a-0c3c823212e8,"['vase', 'rubiks_cube', 'headphones']"
1de67c8b-0838-4b57-af96-d25b952dfb5a,['wine_bottle']
d5d83194-6cfa-4fad-8ae5-f1d77e324a3b,"['bag', 'shoes']"
c6bd625c-5458-4126-8fda-936e989b8cf1,['apple']
4a33cbe6-00fc-4457-b290-6e135c4079bc,"['ottoman', 'door', 't-shirt', 'desk', 'chair']"
09f8adf6-3c38-4380-8b54-97568489be6d,['table']
deeceff7-ad9a-4cfc-9584-e1f4bdcbc357,"['vase', 'rubiks_cube', 'teapot']"
91a2727d-7a33-4b43-8e26-818000969f05,"['wine_glass', 'rubiks_cube', 'wine_bottle', 'apple']"
ba0228f6-8013-4ffc-b787-f9af2ba5f549,['window']
60e6bcf1-e62e-45a0-96f1-5835ff06ee38,['chair']
b6e1aa3c-4815-4932-ba12-74f1acab1e39,"['bag', 'door_handle']"
20c5614b-a29e-4768-90a7-52b23662c238,"['bag', 'shoes', 'sign', 'chair']"
9b5b5978-e9ad-419a-9c44-ca852a4cc2fe,['bag']
30fc0f4b-6948-49bf-920a-951c099bbf0c,"['book', 'table']"
387e30a2-8639-4e42-8451-d4ff624a3385,['book']
6bcb87fd-3ccb-4ea5-9109-5b6c90f499ff,['chair']
7d049cbe-eb69-4156-8c92-71b82f22781c,"['sofa', 't-shirt']"
e490d236-3b0e-4ba6-8784-5bc7cac9630e,['trophy']
7c528985-89f9-4d46-8f2d-d4d2ccb56bba,['vase']
b04324a0-830f-4d41-a095-21c0a22b8289,"['trophy', 'vase']"
61e712ec-c3f4-475b-819b-40f1a070f6e4,['wine_bottle']
751ad890-8d5f-45ee-99d6-e08943e7e52f,"['desk', 'trophy', 'table']"
c9bdfab7-26c2-414c-8a59-229de79f22fe,"['cup', 'vase', 'book', 'apple']"
8c85882d-689e-4221-9405-198686a8d25d,"['door', 'bookshelf']"
323dc34e-126c-4a66-a631-85e99d1f22db,"['bag', 'teddy_bear']"
28b441a6-db8d-4b5b-92b4-2940920a1453,['painting']
fa0d9b7f-ce0c-451b-9bf3-b8f93c6b6c9a,['t-shirt']
53d50445-67cd-4a6e-ba7f-b05c3c8d324f,['painting']
31b59215-0cce-45c5-852d-f3cd53a98471,"['bag', 'sofa', 'chair']"
f50ddb9a-fffb-41fc-9ad5-946062994a87,"['vase', 'rubiks_cube', 'book', 'headphones', 'cup', 'teapot']"
590afed9-e5fb-4e6d-bc85-d2772c5763ea,['table']
ce4ea64a-4bfc-4efa-9821-fac1c3710000,"['cup', 'vase']"
df61bb0b-6e50-496d-954c-8f4718da3af7,['sofa']
db53805b-2091-415c-a2df-e01b3fbe54ea,['rubiks_cube']
f2ac7921-c450-4658-953b-012d31f28596,['robot']
0aa84721-238b-40ec-af12-21ea925e871f,['robot']
12aef841-0fa8-4411-b152-b712da0a16e5,['robot']
566dbc3f-c185-4b9c-9a32-92581209ae4a,['table']
7f5327fc-4744-45c9-a4bf-eb203498e9d7,"['rubiks_cube', 'robot', 'book', 'cup', 'teapot']"
a0221104-dcf1-4ddc-8ea5-a45174d7f688,['desk']
811e359c-ffae-48ba-af61-05d3fd956ea1,['window']
8da39536-9dbe-41af-b34d-b451467d0e7b,"['desk', 'bookshelf', 'rubiks_cube']"
c9f7290b-5ebd-47df-91f3-3d98e5ed158c,['wine_glass']
c1a7eadf-f6b9-4dd2-bc39-c950d2590cdf,['desk']
b9a84a20-0fcb-45f5-8168-3b371b02e795,['wine_bottle']
b17041c7-6bb7-4bd9-b888-38f57ed2425a,['door_handle']
ae14c67f-0ce9-493c-bd81-fd6e615f8d87,['sign']
84a1d534-590a-4d81-ac3d-7a385eab3b6c,"['door', 'door_handle', 'sign', 'notice_board']"
188ee7f0-4436-4897-90d9-b8da6e6ca258,['door']
75c3caa9-2984-48f6-afb5-d52d006a0f1b,['sign']
2bf99e9e-921c-4ddb-884c-6d747923638f,"['door', 'sign']"
a5e86913-3535-4c60-b2d9-f5773313451c,['door']
b1d37c8a-06e3-4ef4-99bb-6d4d829149a0,"['door', 'notice_board', 'lamp']"
4ca81868-80f3-4f17-8662-4826161f2005,yes
84d27934-9542-4f05-aba4-77f4bc3b352f,yes
36de8f04-39ab-42b7-9ca7-2eb3ac1d231f,yes
bc0476f0-cad7-44b2-832d-ecc10a292780,yes
480f72b8-760a-4618-bae0-200ab77ab03d,yes
40d37f06-f0f8-4d27-a6d7-8b6e8f73386a,yes
a332def1-3fa7-4556-8fc7-6368e9ca2aa5,yes
e7de9329-4c04-4cd9-8382-6b990e6e3332,yes
8dea5120-9673-48f0-ae5e-f2e97c0c9125,yes
1823848e-64ab-4abe-94e3-1514297c0459,yes
b3d78ddd-73d0-4a54-9687-ea99b7d2db7b,yes
1057151b-b0fd-4dc5-a94d-9c5dc767181e,yes
b9662f10-1758-4889-b9a4-cfd5f57d257f,yes
836db845-4305-4989-90ed-ecbbe287ad6a,yes
962db2b9-2a50-4e6b-ae93-c3845b195801,yes
3b90e2f1-5c63-4c51-85c4-982002e7a6f3,yes
c7fdbd05-676d-4ee4-80fa-8b888a6b8840,yes
337760b9-e960-4f37-803d-bb41423b0a82,yes
ff47403a-ffd7-4d23-bbc4-ec39d98e5731,yes
fe865856-474b-45c2-a1ce-4efd2db48f0c,yes
d61a85e9-713d-465d-a9f2-d6eee69548d2,yes
70766af3-0b64-4666-a416-2a16f362b069,yes
4ee47949-92be-4d38-bacc-0f347768ba00,yes
f123b3a0-57cf-4a20-a1bb-ba1b9da7a71e,yes
f4f73f9b-ddcf-43bc-8cfa-122e6a1f5832,yes
0b43cac7-2bd2-4fe9-bc5f-6af9604007c7,yes
e4d76213-90fe-4041-99b5-1ecac97e8df7,yes
7c4b5bbd-dfe1-4699-9dc0-e6d66d8d3e10,yes
5ce0fa3f-aec4-4a26-b4bf-8d8a59a7cb89,yes
2852e6ca-e1ae-45f8-9640-dac1cc64ae48,yes
183f02d9-741d-4afe-9d42-7db307b2ae8e,yes
5c166298-11e4-4271-8eb4-86001eb9dc78,yes
b8cc6f34-fc21-4df9-8ec5-530f85cffd09,yes
daf746a6-0e1f-4212-b59c-1c64d6a24288,yes
fd1ae6c0-e0c4-4154-b1a1-eae21a9aa89c,yes
26d8749c-950b-4a2a-a482-6ce9033c8d4e,yes
c21ba959-c245-4270-b6a8-472391c2f2fe,yes
c37a2c19-e2f9-47ee-b6fc-74201afebfb2,yes
e8a6c2ea-59ea-4cc4-b5f2-5f5e2919f1b0,yes
89bd5a2d-05b1-467a-a023-e29b528536ce,yes
e7ed7dc7-5522-440b-8965-e36d012c2f11,yes
f97e53ed-8fcb-44c3-9cc6-9594f100e61a,yes
95624a87-ca4f-4c52-aff1-839776310527,yes
73be9425-6886-4af7-84f8-6825868a527b,yes
326f82a0-cd63-4fe6-8809-ab4cbda03817,no
6402c5d9-7954-4206-8256-e4502f86035c,no
eba72ce0-2569-4924-a14c-9f2621cf8c51,no
ace0c619-d1f5-4601-92ba-0d867769ef8b,no
97afc08e-3733-407d-a934-87efffb99fcb,no
0b91fa56-3d9e-476f-ae10-d02e536fb2dd,no
b8de3af7-d65f-4719-ad09-83dc9771cd20,no
0dfce398-5d7c-4ea1-aee6-376054f80681,no
d00147ed-f59c-4cf4-b1cd-e7b20c143c3e,no
6d64510c-689b-45e2-b4ab-96ab49c7d1f5,no
a019e4d8-b1a2-4e68-ae83-7b527a54a181,no
791757d6-24de-4189-be38-2f8f57d5330d,no
45a930a1-3084-42c6-a7b2-df669ef8e104,no
486908fc-a4b2-49c8-b1e9-7889b2401c5a,no
8cd41894-5592-4339-a0d1-5c7bec3f2552,no
da5722bf-7dbe-4b02-964e-dc49b0402811,no
96a11270-bc88-49f0-94c2-e2589143fa2f,no
127c4f93-c9c2-4c7a-90b3-ffc119f9ea03,no
e58e962b-6576-45ad-b1a2-9d3598cc1ca6,no
5e884d9b-04ef-44df-9576-8ae382a9c24b,no
bb4b7c61-090a-4959-bc8d-bec7c68651e0,no
ae3f2c78-4df8-45ab-8932-f833a98f4865,no
7244f7ad-d165-4df8-9a6f-442fa5f20b6c,no
5ac539b1-b08f-4723-affa-5cdf075e9fd0,no
0729c0c2-1edf-4dca-a49e-58e473da3c91,no
b959de45-bf3e-4827-82b3-9ead13a8c4fe,no
adac97a3-ff88-4514-ad28-41bdb54bfffe,no
9c46bbfa-46b1-4cc4-b28c-84e3ad063629,no
303f9056-ed99-44ba-8a13-6ad6bd83655a,no
48f45fe4-5b1d-4ad8-9732-84b2502c383c,no
32f749aa-d01c-46ef-8aad-691f25d7f059,no
7b295ca6-8e4c-410e-9364-12d7acad6140,no
eef87cc6-9545-429e-96e6-ba30160a0a57,no
a7f35a4d-4e51-470a-9811-a0541ec377ce,no
6d4bba3f-a25d-4e14-84c4-4ecb209fe1d6,no
82fe05be-b23f-48bd-9ba9-3954b05aa0ae,no
679bfbed-0132-4265-8fd0-b8879f22053c,no
1581f93b-2639-44b1-9e1d-eb8010bfc057,no
a0feb77d-366c-4016-a78e-c3bbc8b11d34,no
d120fe83-2ef5-463d-a8cd-7b1b9905a7d1,no
f897874e-87f9-4284-84a2-8b4debeca530,no
2c36113e-a7d8-4416-82bd-d2ba2ef4d898,no
cbf1bc0a-4ffc-4df3-b049-5756cfb827ec,no
1b83691f-9da6-45bd-aacb-57675a8c529e,no
16c15e42-7ef1-4ec9-9276-c3af9bb18456,yes
b18709eb-dc99-4e61-a5a4-b388b1119e2b,yes
c75e6843-90fb-44f6-8d97-76d0c0194c24,yes
